name,country,region,rating,rating_count,price,source_sheet,vintage,producer_hint
Planeta Etna Bianco 2019,Italië,De Etna,3.8,560,51.0,Uruguay,2019.0,Planeta
Canalicchio di Sopra Rosso di Montalcino 2018,Italië,Rosso di Montalcino,3.8,560,64.0,Uruguay,2018.0,Canalicchio
Michele Chiarlo La Court Barbera d'Asti Nizza Riserva 2013,Italië,Barbera d’Asti,4.2,559,78.75,Uruguay,2013.0,Michele
Ornellaia Bolgheri Superiore 2019,Italië,Bolgheri Superiore,4.6,554,618.75,Uruguay,2019.0,Ornellaia
Ceretto Barbaresco 2016,Italië,Barbaresco,4.2,553,137.0,Uruguay,2016.0,Ceretto
Domenico Clerico Barolo 2017,Italië,Barolo,4.1,541,126.0,Uruguay,2017.0,Domenico
Pira Luigi Barolo Serralunga 2017,Italië,Barolo,4.1,538,118.13,Uruguay,2017.0,Pira
ARPEPE Rosso di Valtellina 2020,Italië,Valtellina,3.8,536,66.0,Uruguay,2020.0,ARPEPE
Bruno Giacosa Dolcetto d‚ÄôAlba 2017,Italië,Piemonte,3.9,533,57.0,Uruguay,2017.0,Bruno
G.D. Vajra Barolo Bricco Delle Viole 2013,Italië,Barolo,4.2,529,247.5,Uruguay,2013.0,G.D.
Argiano Solengo 2017,Italië,Toscane,4.3,525,169.31,Uruguay,2017.0,Argiano
Tenuta Il Poggione Brunello di Montalcino Riserva Vigna Paganelli 2015,Italië,Brunello di Montalcino,4.4,525,225.0,Uruguay,2015.0,Tenuta
Castellare Toscana I Sodi di San Niccolo 2017,Italië,Toscane,4.4,525,170.0,Uruguay,2017.0,Castellare
Villa Puccini Toscana 2018,Italië,Toscane,3.6,525,26.0,Uruguay,2018.0,Villa
Mauro Sebaste Parigi Nebbiolo d'Alba 2017,Italië,Nebbiolo d’Alba,4.1,516,60.0,Uruguay,2017.0,Mauro
Cavallotto Langhe Nebbiolo 2018,Italië,Langhe,4.0,510,95.63,Uruguay,2018.0,Cavallotto
Orma Passi di Orma Bolgheri 2017,Italië,Bolgheri,4.1,508,75.0,Uruguay,2017.0,Orma
G.D. Vajra Barbera d'Alba 2021,Italië,Barbera d’Alba,4.0,507,49.0,Uruguay,2021.0,G.D.
Negro Angelo Serra Lupini Roero Arneis 2020,Italië,Roero,3.8,501,32.0,Uruguay,2020.0,Negro
Tramin Lagrein 2019,Italië,Südtirol - Alto Adige,3.7,493,58.0,Uruguay,2019.0,Tramin
ARPEPE Il Pettirosso 2017,Italië,Valtellina Superiore,4.0,492,93.38,Uruguay,2017.0,ARPEPE
Donnafugata Lumera 2020,Italië,Terre Siciliane,4.0,491,38.0,Uruguay,2020.0,Donnafugata
Planeta Eruzione 1614 Carricante 2017,Italië,Sicilia,3.9,491,68.0,Uruguay,2017.0,Planeta
Sandrone Nebbiolo d‚ÄôAlba Valmaggiore 2017,Italië,Nebbiolo d’Alba,4.0,486,94.0,Uruguay,2017.0,Sandrone
Tramin Lagrein 2017,Italië,Südtirol - Alto Adige,3.7,484,60.0,Uruguay,2017.0,Tramin
Pio Cesare Barbera d'Alba 2020,Italië,Barbera d’Alba,3.9,483,50.0,Uruguay,2020.0,Pio
Planeta La Segreta Il Bianco 2021,Italië,Sicilia,3.7,480,31.0,Uruguay,2021.0,Planeta
Girolamo Russo 'a Rina Etna Rosso 2020,Italië,De Etna,4.0,480,69.55,Uruguay,2020.0,Girolamo
Cantine Pellegrino Marsala Vergine Soleras Secco N.V.,Italië,Marsala,3.7,478,77.0,Uruguay,,Cantine
Prunotto Roero Arneis 2019,Italië,Roero,3.5,473,36.0,Uruguay,2019.0,Prunotto
Nino Negri Sfursat Carlo Negri 2018,Italië,Valtellina,4.3,472,77.0,Uruguay,2018.0,Nino
Bartolo Mascarello Barolo 2011,Italië,Barolo,4.5,470,796.25,Uruguay,2011.0,Bartolo
Umberto Cesari Laurento Sangiovese Riserva 2018,Italië,Sangiovese di Romagna,3.9,469,49.0,Uruguay,2018.0,Umberto
Sandrone Nebbiolo d‚ÄôAlba Valmaggiore 2018,Italië,Nebbiolo d’Alba,4.1,467,91.0,Uruguay,2018.0,Sandrone
G.D. Vajra Barolo Bricco Delle Viole 2017,Italië,Barolo,4.3,467,187.0,Uruguay,2017.0,G.D.
Bartolo Mascarello Barolo 2009,Italië,Barolo,4.4,466,794.5,Uruguay,2009.0,Bartolo
La Spinetta Vigneto Garretti Barolo 2010,Italië,Barolo,4.1,464,175.0,Uruguay,2010.0,La
Bastianich Vespa Bianco 2016,Italië,Colli Orientali del Friuli,3.9,462,98.99,Uruguay,2016.0,Bastianich
Castellare Chianti Classico Riserva 2018,Italië,Chianti Classico,4.0,461,69.0,Uruguay,2018.0,Castellare
Sordo Barolo Rocche di Castiglione 2013,Italië,Barolo,4.0,460,131.0,Uruguay,2013.0,Sordo
Piccini Fra'Passo Primitivo di Manduria 2019,Italië,Primitivo di Manduria,4.1,460,27.48,Uruguay,2019.0,Piccini
Castello dei Rampolla Chianti Classico 2018,Italië,Chianti Classico,4.1,459,71.0,Uruguay,2018.0,Castello
Vie di Romans Vieris Sauvignon Blanc 2017,Italië,Friuli Isonzo,4.2,457,73.5,Uruguay,2017.0,Vie
Donnafugata Ben Ry√© Passito di Pantelleria 2020,Italië,Passito di Pantelleria,4.4,455,85.0,Uruguay,2020.0,Donnafugata
Rocche dei Manzoni Barolo (Rocche) 2015,Italië,Barolo,4.3,454,85.0,Uruguay,2015.0,Rocche
Sordo Barolo Perno 2013,Italië,Barolo,3.8,448,163.13,Uruguay,2013.0,Sordo
Guerrieri Galileo Colli Pesaresi Sangiovese Riserva 2018,Italië,Colli Pesaresi,4.2,444,45.0,Uruguay,2018.0,Guerrieri
Col d'Orcia Rosso di Montalcino 2020,Italië,Rosso di Montalcino,3.8,444,50.0,Uruguay,2020.0,Col
Collazzi Toscana Rosso 2017,Italië,Toscane,4.4,442,110.0,Uruguay,2017.0,Collazzi
Planeta Cometa 2020,Italië,Menfi,4.1,437,75.0,Uruguay,2020.0,Planeta
Massolino Barbera d'Alba 2021,Italië,Barbera d’Alba,3.9,437,53.99,Uruguay,2021.0,Massolino
La Spinetta Bricco Quaglia Moscato d'Asti 2021,Italië,Moscato d’Asti,4.1,436,43.0,Uruguay,2021.0,La
Cotarella Montiano 2017,Italië,Lazio,4.2,434,129.0,Uruguay,2017.0,Cotarella
Tramin Nussbaumer Gew√ºrztraminer 2020,Italië,Südtirol - Alto Adige,4.2,434,77.0,Uruguay,2020.0,Tramin
Castelli Martinozzi Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.2,431,120.99,Uruguay,2016.0,Castelli
Guerrieri Guerriero Nero 2020,Italië,Marche,4.2,429,45.0,Uruguay,2020.0,Guerrieri
Fuligni Brunello di Montalcino 2014,Italië,Brunello di Montalcino,4.3,427,197.54,Uruguay,2014.0,Fuligni
Anselmi San Vincenzo 2021,Italië,Veneto,4.0,426,45.0,Uruguay,2021.0,Anselmi
Monterustico Dogliani 2019,Italië,Piemonte,3.7,425,46.0,Uruguay,2019.0,Monterustico
Ceretto Barolo 2017,Italië,Barolo,4.2,424,169.75,Uruguay,2017.0,Ceretto
ARPEPE Sassella Stella Retica 2017,Italië,Valtellina Superiore,4.2,420,112.5,Uruguay,2017.0,ARPEPE
Planeta Eruzione 1614 Nerello Mascalese 2017,Italië,Sicilia,3.9,417,68.0,Uruguay,2017.0,Planeta
Tramin Unterebner Pinot Grigio 2016,Italië,Südtirol - Alto Adige,4.1,414,68.0,Uruguay,2016.0,Tramin
Nino Negri 5 Stelle Sfursat 2018,Italië,Valtellina,4.5,411,133.0,Uruguay,2018.0,Nino
Nervi Gattinara 2018,Italië,Gattinara,4.3,410,191.0,Uruguay,2018.0,Nervi
Feudi di San Gregorio Piano Montevergine Taurasi 2012,Italië,Taurasi,4.0,407,111.0,Uruguay,2012.0,Feudi
Umberto Cesari Liano Sangiovese - Cabernet Sauvignon 2017,Italië,Rubicone,4.1,406,77.0,Uruguay,2017.0,Umberto
Guerrieri Guerriero del Mare 2020,Italië,Marche,4.4,406,85.0,Uruguay,2020.0,Guerrieri
Famiglia Nunzi Conti Chianti Classico 2018,Italië,Chianti Classico,3.8,406,40.64,Uruguay,2018.0,Famiglia
Mottura Negroamaro del Salento 2019,Italië,Salento,4.0,401,35.0,Uruguay,2019.0,Mottura
Azienda Santa Barbara - Stefano Antonucci Animale Celeste 2019,Italië,Marche,4.0,396,38.0,Uruguay,2019.0,Azienda
Coltibuono Chianti Classico 2019,Italië,Chianti Classico,3.8,393,73.13,Uruguay,2019.0,Coltibuono
Pio Cesare L'Altro Chardonnay 2018,Italië,Langhe,3.8,390,62.7,Uruguay,2018.0,Pio
Bruno Giacosa Nebbiolo d‚Äôalba 2017,Italië,Piemonte,4.1,387,92.0,Uruguay,2017.0,Bruno
Orma Toscana 2017,Italië,Toscane,4.3,386,204.0,Uruguay,2017.0,Orma
Masso Antico Appassito Fiano 2020,Italië,Salento,4.0,385,38.36,Uruguay,2020.0,Masso
Nervi Vigna Molsino 2014,Italië,Gattinara,4.3,382,270.0,Uruguay,2014.0,Nervi
Terlan (Terlano) Tradition Lagrein 2020,Italië,Südtirol - Alto Adige,3.8,380,41.0,Uruguay,2020.0,Terlan
Giuseppe Cortese Barbaresco Rabaja 2017,Italië,Barbaresco,4.1,379,141.75,Uruguay,2017.0,Giuseppe
Umberto Cesari Pignoletto N.V.,Italië,Emilia,3.5,379,27.0,Uruguay,,Umberto
Canalicchio di Sopra Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.4,378,171.0,Uruguay,2016.0,Canalicchio
Poggio di Sotto Rosso di Montalcino 2018,Italië,Rosso di Montalcino,4.3,376,245.0,Uruguay,2018.0,Poggio
Zenato Lugana Sergio Riserva 2018,Italië,Lugana,4.2,375,72.0,Uruguay,2018.0,Zenato
Planeta Sicilia Ros√© 2021,Italië,Sicilia,3.8,375,32.0,Uruguay,2021.0,Planeta
Sandrone Barolo Cannubi Boschis 2011,Italië,Barolo,4.4,374,450.0,Uruguay,2011.0,Sandrone
Cavallotto Barolo Riserva Vignolo 2013,Italië,Barolo,4.2,373,393.75,Uruguay,2013.0,Cavallotto
Col d'Orcia Cabernet Sant'Antimo Olmaia 2014,Italië,"(""Sant'Antimo"",)",4.2,368,200.0,Uruguay,2014.0,Col
Terra Viva Pinot Grigio delle Venezie 2020,Italië,delle Venezie,3.6,367,24.49,Uruguay,2020.0,Terra
Poggio Scalette Il Carbonaione Alta Valle della Greve 2016,Italië,Alta Valle della Greve,4.1,363,119.96,Uruguay,2016.0,Poggio
Guerrieri Guerriero Bianco 2019,Italië,Marche,4.2,363,39.0,Uruguay,2019.0,Guerrieri
Argiolas Costamolino Vermentino di Sardegna 2021,Italië,Vermentino di Sardegna,3.9,361,34.0,Uruguay,2021.0,Argiolas
Valdipiatta Tosca Chianti Colli Senesi 2016,Italië,Chianti Colli Senesi,3.7,361,32.0,Uruguay,2016.0,Valdipiatta
Massolino Nebbiolo Langhe 2020,Italië,Langhe,4.0,360,65.99,Uruguay,2020.0,Massolino
Produttori del Barbaresco Barbaresco Riserva Ovello 2015,Italië,Barbaresco,4.2,360,181.0,Uruguay,2015.0,Produttori
Donnafugata La Fuga Chardonnay Contessa Entellina 2021,Italië,Contessa Entellina,3.8,359,45.0,Uruguay,2021.0,Donnafugata
Villa Poggio Salvi Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.1,358,74.99,Uruguay,2017.0,Villa
Zenato Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2015,Italië,Amarone della Valpolicella Classico,4.5,352,221.0,Uruguay,2015.0,Zenato
Petrolo Galatrona 2018,Italië,Toscane,4.4,350,235.0,Uruguay,2018.0,Petrolo
Roberto Voerzio Il Cerreto  Barbera d'Alba 2015,Italië,Barbera d’Alba,3.9,346,61.0,Uruguay,2015.0,Roberto
Antonio Caggiano Vigna Macchia dei Goti Taurasi 2015,Italië,Taurasi,4.3,346,116.34,Uruguay,2015.0,Antonio
Cotarella Montiano 2018,Italië,Lazio,4.3,340,143.0,Uruguay,2018.0,Cotarella
Feudi di San Gregorio Ros'Aura 2015,Italië,Campania,3.6,339,44.99,Uruguay,2015.0,Feudi
Produttori del Barbaresco Barbaresco Riserva Rabaj√† 2015,Italië,Barbaresco,4.3,338,202.5,Uruguay,2015.0,Produttori
Terlan (Terlano) Tradition Chardonnay 2018,Italië,Südtirol - Alto Adige,3.7,336,34.0,Uruguay,2018.0,Terlan
Canalicchio di Sopra Rosso di Montalcino 2019,Italië,Rosso di Montalcino,3.9,336,65.0,Uruguay,2019.0,Canalicchio
Collazzi Libert√† 2017,Italië,Toscane,3.9,332,38.0,Uruguay,2017.0,Collazzi
Le Colture Fagher Valdobbiadene Brut N.V.,Italië,Conegliano-Valdobbiadene Prosecco,3.6,331,30.0,Uruguay,,Le
Elvio Cogno Barolo Ravera 2015,Italië,Barolo,4.1,330,148.0,Uruguay,2015.0,Elvio
Arnaldo-Caprai Collepiano Sagrantino di Montefalco 2018,Italië,Montefalco Sagrantino,4.2,329,102.0,Uruguay,2018.0,Arnaldo-Caprai
Tenuta Ammiraglia Al√¨e Ros√© Toscana 2021,Italië,Toscane,4.1,327,39.0,Uruguay,2021.0,Tenuta
Terlan (Terlano) Tradition Pinot Grigio 2021,Italië,Südtirol - Alto Adige,4.0,327,44.0,Uruguay,2021.0,Terlan
Terlan (Terlano) Chardonnay Kreuth 2020,Italië,Südtirol - Alto Adige,4.1,327,58.0,Uruguay,2020.0,Terlan
Sordo Nebbiolo d'Alba 2016,Italië,Nebbiolo d’Alba,3.7,326,57.0,Uruguay,2016.0,Sordo
Fontodi Vigna del Sorbo Gran Selezione Chianti Classico 2017,Italië,Chianti Classico,4.3,325,179.99,Uruguay,2017.0,Fontodi
Domenico Clerico Barolo 2018,Italië,Barolo,4.1,322,153.0,Uruguay,2018.0,Domenico
Torrevento Castel Del Monte Riserva Vigna Pedale 2016,Italië,Castel del Monte,3.9,320,45.0,Uruguay,2016.0,Torrevento
Tenuta di Valgiano Palistorti Colline Lucchesi 2017,Italië,Colline Lucchesi,4.0,320,68.0,Uruguay,2017.0,Tenuta
Feudo Arancio Grillo Sicilia 2021,Italië,Sicilia,3.8,320,20.0,Uruguay,2021.0,Feudo
Bellussi Prosecco Extra Dry N.V.,Italië,Prosecco,3.6,315,32.0,Uruguay,,Bellussi
Sordo Barolo 2010,Italië,Barolo,3.9,310,141.75,Uruguay,2010.0,Sordo
Cavallotto Barolo Riserva Vignolo 2015,Italië,Barolo,4.3,309,337.5,Uruguay,2015.0,Cavallotto
Sandrone Barbera d'Alba 2019,Italië,Barbera d’Alba,4.1,308,76.0,Uruguay,2019.0,Sandrone
Argiolas Costera Cannonau di Sardegna 2020,Italië,Cannonau di Sardegna,3.8,307,36.0,Uruguay,2020.0,Argiolas
La Ca' N√∂va Montestefano Barbaresco 2017,Italië,Barbaresco,4.2,306,135.0,Uruguay,2017.0,La
Casanova di Neri Tenuta Nuova Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.5,306,286.13,Uruguay,2017.0,Casanova
Pio Cesare Gavi (Cortese di Gavi) 2018,Italië,Gavi,3.7,304,62.7,Uruguay,2018.0,Pio
La Spinetta Toscana Vermentino 2021,Italië,Toscane,3.9,303,43.0,Uruguay,2021.0,La
Querciabella Chianti Classico 2019,Italië,Chianti Classico,4.0,302,66.38,Uruguay,2019.0,Querciabella
Poggio di Sotto Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.5,301,700.0,Uruguay,2016.0,Poggio
Santa Cristina Rosato Toscana 2018,Italië,Toscane,3.6,300,21.95,Uruguay,2018.0,Santa
Bruno Giacosa Nebbiolo d‚Äôalba Valmaggiore 2017,Italië,Piemonte,4.0,299,123.75,Uruguay,2017.0,Bruno
Alois Lageder Pinot Noir 2017,Italië,Südtirol - Alto Adige,3.4,297,37.126666666666665,Uruguay,2017.0,Alois
Masseria La Volpe 1 Uno Primitivo di Manduria 2021,Italië,Primitivo di Manduria,4.1,297,76.98,Uruguay,2021.0,Masseria
Inama Azienda Agricola Vulcaia Sauvignon del Veneto 2020,Italië,Veneto,3.9,292,47.0,Uruguay,2020.0,Inama
Argiano Solengo 2019,Italië,Toscane,4.3,292,160.0,Uruguay,2019.0,Argiano
Castello di Meleto Chianti Classico 2019,Italië,Chianti Classico,3.7,291,50.0,Uruguay,2019.0,Castello
Castiglion del Bosco Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.3,290,84.99,Uruguay,2017.0,Castiglion
Anselmi Capitel Croce 2015,Italië,Veneto,4.1,287,60.0,Uruguay,2015.0,Anselmi
Produttori del Barbaresco Barbaresco Riserva Muncagota 2015,Italië,Barbaresco,4.3,287,181.0,Uruguay,2015.0,Produttori
Castello di Cigognola Dodicidodici 2016,Italië,Oltrepò Pavese,3.6,284,34.0,Uruguay,2016.0,Castello
Roagna Langhe Rosso 2016,Italië,Langhe,4.2,281,108.0,Uruguay,2016.0,Roagna
Sandrone Dolcetto d'Alba 2019,Italië,"(""Dolcetto d'Alba"",)",3.7,280,51.75,Uruguay,2019.0,Sandrone
Le Salette I Progni Valpolicella Ripasso Classico Superiore 2018,Italië,Valpolicella Ripasso,4.2,280,52.41,Uruguay,2018.0,Le
Planeta Santa Cecilia Nero d'Avola 2018,Italië,Terre Siciliane,4.1,279,89.0,Uruguay,2018.0,Planeta
Poggio Scalette Il Carbonaione Alta Valle della Greve 2017,Italië,Alta Valle della Greve,4.1,279,119.96,Uruguay,2017.0,Poggio
Le Macchiole Messorio 2014,Italië,Toscane,4.4,277,348.25,Uruguay,2014.0,Le
De Conti Appassimento 2020,Italië,Puglia,4.2,275,26.99,Uruguay,2020.0,De
Isole e Olena Cepparello Red 2018,Italië,Toscane,4.4,274,219.05,Uruguay,2018.0,Isole
Tenuta Luce Luce 2019,Italië,Toscane,4.4,274,290.0,Uruguay,2019.0,Tenuta
Argiolas S'Elegas Nuragus di Cagliari 2020,Italië,Nuragus di Cagliari,3.8,273,29.0,Uruguay,2020.0,Argiolas
Luigi Baudana Barolo Serralunga 2016,Italië,Barolo,4.2,273,146.25,Uruguay,2016.0,Luigi
Produttori del Barbaresco Barbaresco Riserva Pora 2015,Italië,Barbaresco,4.2,272,181.0,Uruguay,2015.0,Produttori
Azienda Santa Barbara - Stefano Antonucci Le Vaglie Verdicchio dei Castelli di Jesi Classico 2021,Italië,Verdicchio dei Castelli di Jesi,3.8,272,43.0,Uruguay,2021.0,Azienda
Altesino Brunello di Montalcino  Montosoli 2014,Italië,Brunello di Montalcino,4.4,270,255.0,Uruguay,2014.0,Altesino
Sandrone Nebbiolo d‚ÄôAlba Valmaggiore 2019,Italië,Nebbiolo d’Alba,4.1,268,102.81,Uruguay,2019.0,Sandrone
Castello Nipozzano Vecchie Viti Chianti R√πfina Riserva 2018,Italië,Chianti Rùfina,4.1,267,43.99,Uruguay,2018.0,Castello
Produttori del Barbaresco Barbaresco Riserva Montefico 2015,Italië,Barbaresco,4.2,265,213.75,Uruguay,2015.0,Produttori
Poggiotondo Organic Chianti 2019,Italië,Chianti,3.7,263,24.18,Uruguay,2019.0,Poggiotondo
Elio Grasso Barbera d‚ÄôAlba Vigna Martina 2019,Italië,Barbera d’Alba,4.1,259,79.66,Uruguay,2019.0,Elio
Giacomo Fenocchio Barolo Bussia 2018,Italië,Barolo,4.1,259,202.5,Uruguay,2018.0,Giacomo
Ceretto Barbaresco Bernadot 2015,Italië,Barbaresco,4.2,258,227.0,Uruguay,2015.0,Ceretto
La Spinetta V√ºrs√π Barbaresco Gallina 2010,Italië,Barbaresco,4.4,257,450.0,Uruguay,2010.0,La
Tua Rita Perlato del Bosco 2018,Italië,Toscane,3.9,255,97.0,Uruguay,2018.0,Tua
Casanova di Neri Pietradonice 2016,Italië,Toscane,4.4,255,250.88,Uruguay,2016.0,Casanova
Luigi Baudana Barolo Cerretta 2016,Italië,Barolo,4.3,253,209.25,Uruguay,2016.0,Luigi
Corte dei Venti Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.2,251,69.99,Uruguay,2016.0,Corte
Planeta Dorilli Cerasuolo di Vittoria Classico 2016,Italië,Cerasuolo di Vittoria,3.7,250,60.0,Uruguay,2016.0,Planeta
Donnafugata Sed√†ra 2018,Italië,Sicilia,3.6,249,34.0,Uruguay,2018.0,Donnafugata
Giovanni Rosso Barolo del Comune di Serralunga d'Alba 2018,Italië,Barolo,4.1,248,106.0,Uruguay,2018.0,Giovanni
Sordo Barolo Rocche di Castiglione 2015,Italië,Barolo,4.0,248,141.75,Uruguay,2015.0,Sordo
La Spinetta Vigneto Bordini Barbaresco 2019,Italië,Barbaresco,4.2,247,125.0,Uruguay,2019.0,La
Planeta Etna Rosso 2020,Italië,De Etna,3.8,245,51.0,Uruguay,2020.0,Planeta
Terlan (Terlano) Gew√ºrztraminer Lunare 2017,Italië,Südtirol - Alto Adige,4.4,244,102.0,Uruguay,2017.0,Terlan
Mauro Sebaste Tresuri Barolo 2015,Italië,Barolo,4.1,244,80.0,Uruguay,2015.0,Mauro
Montedidio San Domino 2019,Italië,Puglia,3.9,243,24.99,Uruguay,2019.0,Montedidio
Tramin Sauvignon 2020,Italië,Südtirol - Alto Adige,3.8,242,36.0,Uruguay,2020.0,Tramin
Ceretto Barbaresco 2018,Italië,Barbaresco,4.2,241,168.75,Uruguay,2018.0,Ceretto
Bisci Verdicchio di Matelica 2020,Italië,Verdicchio di Matelica,3.9,240,32.99,Uruguay,2020.0,Bisci
Coltibuono Chianti Classico Riserva 2017,Italië,Chianti Classico,4.0,239,112.5,Uruguay,2017.0,Coltibuono
Terlan (Terlano) Tradition Pinot Bianco 2021,Italië,Südtirol - Alto Adige,4.0,239,44.0,Uruguay,2021.0,Terlan
Tua Rita Redigaffi Toscana 2017,Italië,Toscane,4.6,237,800.0,Uruguay,2017.0,Tua
Massolino Barolo Parafada 2015,Italië,Barolo,4.4,235,281.25,Uruguay,2015.0,Massolino
Luigi Oddero Barolo 2017,Italië,Barolo,4.0,234,159.92,Uruguay,2017.0,Luigi
Farnese Fantini Sangiovese Puglia 2021,Italië,Puglia,3.8,234,19.99,Uruguay,2021.0,Farnese
Bruno Giacosa Falletto Barbaresco Asili 2015,Italië,Barbaresco,4.4,234,451.0,Uruguay,2015.0,Bruno
Fattoria le Pupille Poggio Argentato Bianco 2018,Italië,Toscane,3.7,232,45.0,Uruguay,2018.0,Fattoria
Luigi Baudana Barolo Serralunga 2017,Italië,Barolo,4.3,230,131.69,Uruguay,2017.0,Luigi
Mauro Sebaste Centobricchi Barbera d'Alba Superiore 2016,Italië,Barbera d’Alba,4.1,230,60.0,Uruguay,2016.0,Mauro
Bottega Vinai Pinot Grigio 2020,Italië,Trentino,4.0,230,30.0,Uruguay,2020.0,Bottega
Conterno Fantino Barolo Sor√¨ Ginestra 2015,Italië,Barolo,4.3,229,230.0,Uruguay,2015.0,Conterno
Le Macioche Brunello di Montalcino 2015,Italië,Brunello di Montalcino,4.3,229,170.0,Uruguay,2015.0,Le
Chionetti San Luigi Dogliani 2015,Italië,Dogliani,3.6,228,44.68,Uruguay,2015.0,Chionetti
Suavia Monte Carbonare 2020,Italië,Soave Classico,4.0,222,59.99,Uruguay,2020.0,Suavia
Castellani Michele I Castei Amarone della Valpolicella Classico 2016,Italië,Amarone della Valpolicella Classico,4.3,221,109.99,Uruguay,2016.0,Castellani
Negro Angelo Perdaudin Roero Arneis 2017,Italië,Roero,3.8,221,48.0,Uruguay,2017.0,Negro
Bartolo Mascarello Barolo 2015,Italië,Barolo,4.6,221,787.5,Uruguay,2015.0,Bartolo
Le Battistelle Montesei Soave Classico 2021,Italië,Soave Classico,3.7,219,35.0,Uruguay,2021.0,Le
Nervi Vigna Valferana 2014,Italië,Gattinara,4.3,217,241.0,Uruguay,2014.0,Nervi
Michele Chiarlo Barolo Cerequio 2016,Italië,Barolo,4.5,214,300.0,Uruguay,2016.0,Michele
Vietti Perbacco Nebbiolo 2020,Italië,Langhe,3.9,214,63.99,Uruguay,2020.0,Vietti
Pio Cesare Barbaresco 2018,Italië,Barbaresco,4.3,214,170.0,Uruguay,2018.0,Pio
Altesino Rosso di Montalcino 2019,Italië,Rosso di Montalcino,3.9,213,60.0,Uruguay,2019.0,Altesino
Falesco Vitiano Cabernet Sauvignon 2018,Italië,Umbrië,3.5,213,30.0,Uruguay,2018.0,Falesco
Sandrone Barolo Le Vigne 2015,Italië,Barolo,4.3,213,257.0,Uruguay,2015.0,Sandrone
Castello di Cigognola Barberasso Barbera 2018,Italië,Provincia di Pavia,4.1,212,43.0,Uruguay,2018.0,Castello
Monterustico Dogliani 2020,Italië,Piemonte,3.8,209,43.0,Uruguay,2020.0,Monterustico
Mezzacorona Castel Firmian Pinot Grigio Trentino 2021,Italië,Trentino,3.8,209,35.0,Uruguay,2021.0,Mezzacorona
Cantine Pellegrino Tripudium Rosso 2016,Italië,Terre Siciliane,3.8,208,48.0,Uruguay,2016.0,Cantine
Planeta La Segreta Il Rosso 2020,Italië,Sicilia,3.6,208,31.0,Uruguay,2020.0,Planeta
Sensi Boscoselvo Brunello di Montalcino 2015,Italië,Brunello di Montalcino,3.8,208,102.78,Uruguay,2015.0,Sensi
Marchesi di Gresy Langhe Virtus Rosso 2009,Italië,Piemonte,4.2,207,111.0,Uruguay,2009.0,Marchesi
La Spinetta V√ºrs√π Barolo Camp√® 2010,Italië,Barolo,4.3,207,243.0,Uruguay,2010.0,La
Feudo Arancio Rosato 2020,Italië,Terre Siciliane,3.6,206,20.0,Uruguay,2020.0,Feudo
Luigi Baudana Barolo Cerretta 2017,Italië,Barolo,4.2,205,209.25,Uruguay,2017.0,Luigi
Ornellaia Eligo Grappa Riserva N.V.,Italië,Toscane,4.3,205,151.67,Uruguay,,Ornellaia
Marion Valpolicella Superiore 2017,Italië,Valpolicella,4.2,202,93.48,Uruguay,2017.0,Marion
Cantine Pellegrino Finimondo! 2019,Italië,Terre Siciliane,3.8,201,29.0,Uruguay,2019.0,Cantine
Bastianich Orsone Refosco 2016,Italië,Colli Orientali del Friuli,3.5,201,54.99,Uruguay,2016.0,Bastianich
La Spinetta V√ºrs√π Barbaresco Starderi 2010,Italië,Barbaresco,4.3,200,350.0,Uruguay,2010.0,La
Cantina Bolzano / Kellerei Bozen Pinot Grigio 2020,Italië,Südtirol - Alto Adige,3.7,199,43.99,Uruguay,2020.0,Cantina
Cappellano Otin Fiorin Barolo 2013,Italië,Barolo,4.4,198,506.25,Uruguay,2013.0,Cappellano
Suavia Massifitti Trebbiano di Soave 2018,Italië,Verona,4.0,197,51.63,Uruguay,2018.0,Suavia
Conterno Fantino Barolo Sor√¨ Ginestra 2016,Italië,Barolo,4.5,197,281.25,Uruguay,2016.0,Conterno
Tua Rita Perlato del Bosco 2019,Italië,Toscane,3.9,197,103.46,Uruguay,2019.0,Tua
Pira Luigi Barolo Serralunga 2018,Italië,Barolo,4.1,196,135.0,Uruguay,2018.0,Pira
La Ca' N√∂va Montefico Vigna Bric Mentina Barbaresco 2017,Italië,Barbaresco,4.1,194,135.0,Uruguay,2017.0,La
Mansalto La Commenda Chianti 2018,Italië,Chianti,4.1,194,29.0,Uruguay,2018.0,Mansalto
G.D. Vajra Barolo Coste di Rose 2017,Italië,Barolo,4.3,194,161.0,Uruguay,2017.0,G.D.
Mansalto Castello Rapale 2018,Italië,Toscane,4.2,193,38.0,Uruguay,2018.0,Mansalto
Ioppa Nebbiolo 2018,Italië,Colline Novaresi,3.4,193,43.98,Uruguay,2018.0,Ioppa
F√®lsina Berardenga Chianti Classico Riserva 2017,Italië,Chianti Classico,3.9,193,97.0,Uruguay,2017.0,F√®lsina
